70;97;8;
87;91;3;
77;95;4;
72;80;1;
39;85;7;
2;17;10;
92;97;20;
46;64;13;
90;98;15;
62;80;14;
8;12;19;
19;40;19;
48;50;20;
51;98;19;
73;81;6;
7;35;13;
82;99;11;
90;94;10;
67;73;6;
31;74;18;
16;62;5;
53;90;16;
81;96;20;
11;21;11;
40;43;11;
22;37;6;
45;89;9;
94;98;17;
81;99;14;
38;91;3;
14;78;7;
16;91;13;
35;57;19;
51;81;6;
3;72;10;
99;100;10;
27;52;4;
46;82;17;
3;93;17;
83;88;19;
59;76;10;
84;87;3;
26;99;20;
81;98;4;
96;98;13;
37;89;2;
68;73;6;
26;36;6;
82;88;15;
30;64;20;
30;68;4;
43;96;13;
54;82;20;
68;70;17;
58;65;17;
56;59;3;
21;57;2;
80;84;7;
21;73;10;
63;85;16;
10;70;5;
69;100;11;
99;100;18;
98;100;4;
89;96;11;
74;95;17;
63;93;11;
92;96;12;
19;35;6;
50;66;10;
20;57;19;
50;86;5;
18;28;19;
88;91;14;
67;82;6;
47;68;4;
98;99;17;
52;81;11;
91;98;9;
20;22;2;
84;90;2;
5;86;2;
94;100;11;
52;58;12;
58;99;1;
61;93;14;
41;52;7;
88;100;20;
12;57;18;
11;66;8;
95;99;13;
99;100;8;
39;91;18;
40;53;11;
36;90;14;
90;92;18;
68;79;8;
1;32;16;
28;64;6;
37;99;5;
93;98;2;
84;94;20;
65;68;2;
5;93;15;
67;77;5;
73;97;8;
41;72;17;
88;90;8;
28;30;12;
53;91;3;
44;84;11;
62;82;13;
8;93;10;
97;100;2;
14;62;8;
3;82;5;
73;93;4;
25;46;12;
60;85;14;
5;55;2;
16;98;5;
87;97;1;
99;100;12;
49;67;17;
2;74;15;
74;95;16;
35;72;12;
42;64;20;
34;93;3;
8;50;8;
94;95;3;
43;54;7;
38;46;12;
64;71;20;
5;55;2;
60;71;13;
24;75;12;
72;80;13;
35;76;11;
33;43;5;
37;45;6;
85;96;17;
8;60;19;
18;35;3;
24;47;13;
16;76;3;
23;34;14;
31;61;14;
64;77;15;
78;99;18;
12;71;7;
87;93;16;
3;86;15;
91;95;14;
10;18;1;
3;66;11;
30;63;15;
97;100;9;
48;95;20;
93;99;19;
54;74;2;
5;89;15;
54;76;3;
32;62;7;
18;29;15;
67;94;1;
71;96;5;
16;86;16;
12;88;19;
55;95;15;
45;61;2;
31;97;5;
32;41;14;
92;100;8;
5;9;5;
9;65;5;
22;49;13;
47;60;7;
60;82;5;
37;51;5;
60;80;17;
10;64;12;
60;66;19;
23;70;17;
34;43;2;
73;94;9;
30;39;2;
80;88;10;
99;100;3;
60;70;1;
22;78;16;
80;87;9;
9;59;5;
4;81;12;
72;77;7;
98;100;17;
42;96;3;
72;80;7;
84;85;9;
78;90;5;
64;100;11;
55;56;7;
46;58;4;
75;96;9;
1;40;18;
67;80;7;
66;68;16;
13;46;7;
25;66;13;
88;96;20;
72;77;12;
94;100;16;
3;63;15;
40;84;6;
93;100;16;
62;67;14;
55;93;12;
9;85;8;
77;82;9;
94;95;11;
83;94;17;
44;79;10;
69;77;12;
68;84;8;
95;98;5;
36;61;14;
17;62;19;
1;24;6;
70;86;12;
55;58;8;
10;77;13;
57;98;11;
92;96;20;
78;83;4;
21;50;13;
35;52;13;
39;57;4;
64;78;18;
84;89;12;
49;87;2;
97;100;3;
91;96;10;
43;57;10;
62;89;7;
79;97;12;
32;80;15;
92;96;11;
98;100;13;
14;74;17;
55;94;9;
81;84;15;
37;68;4;
74;95;6;
40;76;20;
40;62;17;
49;87;1;
89;91;5;
31;70;8;
44;76;7;
29;76;16;
73;96;12;
72;76;9;
66;79;5;
32;49;11;
23;60;20;
69;82;9;
74;100;19;
17;99;1;
75;86;5;
14;66;9;
