325;726;8;
671;691;10;
145;709;2;
579;606;19;
515;522;19;
875;881;14;
529;928;3;
864;912;6;
671;762;8;
713;965;2;
94;491;10;
258;607;20;
118;528;20;
830;924;4;
673;877;10;
615;619;19;
313;514;1;
684;798;7;
164;980;18;
391;750;18;
553;794;4;
539;945;5;
292;843;7;
94;837;20;
84;450;16;
452;575;9;
289;524;18;
969;984;11;
709;950;20;
248;922;7;
847;990;1;
237;571;17;
49;327;20;
512;642;15;
785;971;4;
480;992;17;
407;928;3;
600;744;1;
708;875;18;
154;582;16;
912;915;9;
120;521;20;
574;967;18;
604;651;8;
388;902;1;
335;861;20;
542;726;17;
477;894;19;
261;613;9;
949;995;14;
532;976;3;
658;839;13;
993;998;7;
64;89;17;
790;921;9;
767;997;7;
768;779;9;
57;738;18;
950;959;13;
905;945;3;
632;748;17;
395;423;10;
628;742;15;
580;697;6;
764;834;18;
191;957;17;
885;990;14;
193;997;17;
556;673;6;
373;704;4;
224;750;11;
296;947;6;
578;947;7;
178;498;11;
813;915;14;
530;773;5;
757;964;3;
48;664;5;
216;375;3;
95;709;20;
464;731;5;
159;968;5;
429;767;18;
381;420;2;
214;807;8;
480;862;3;
192;709;10;
105;769;13;
216;841;3;
682;965;11;
378;430;16;
259;909;14;
294;391;5;
695;849;18;
261;529;9;
697;823;4;
478;990;18;
25;473;2;
342;627;6;
426;444;13;
283;295;9;
305;504;4;
644;741;5;
166;849;12;
801;836;17;
81;298;2;
257;380;11;
338;455;9;
194;891;19;
432;715;7;
508;892;20;
331;824;18;
898;949;17;
533;804;2;
475;948;3;
708;756;9;
196;448;12;
757;878;1;
446;911;19;
251;494;12;
393;887;20;
47;621;15;
427;901;14;
712;881;2;
927;936;2;
176;807;16;
950;956;13;
270;589;11;
628;859;3;
141;688;13;
804;939;2;
357;599;6;
795;996;16;
239;471;20;
918;984;8;
334;578;5;
489;642;2;
971;980;14;
911;937;16;
605;693;14;
892;915;10;
178;641;18;
661;861;20;
259;402;3;
244;339;4;
314;853;12;
164;704;6;
64;871;4;
698;934;18;
370;509;14;
93;682;6;
173;456;10;
114;630;18;
237;368;5;
197;223;3;
916;959;13;
233;560;4;
744;899;5;
520;857;6;
443;956;3;
209;892;13;
50;759;2;
262;811;6;
216;638;11;
498;679;17;
613;696;13;
20;573;19;
738;951;10;
603;967;17;
185;322;1;
513;983;7;
686;711;11;
927;968;15;
628;749;16;
386;548;13;
557;582;9;
867;891;6;
875;949;3;
36;740;7;
174;348;5;
268;885;20;
943;959;6;
187;653;14;
91;879;16;
774;918;11;
871;876;16;
794;924;12;
772;992;8;
801;804;15;
939;945;8;
734;816;3;
227;469;17;
391;608;15;
432;497;4;
823;838;3;
985;996;7;
31;728;16;
251;382;7;
730;930;8;
129;717;11;
694;828;17;
396;993;19;
699;916;7;
851;940;10;
823;892;13;
694;985;1;
314;718;2;
414;803;12;
495;576;16;
403;938;14;
12;286;3;
34;519;4;
366;547;9;
13;80;14;
732;751;6;
227;768;16;
781;973;16;
197;339;12;
241;261;11;
15;509;11;
910;938;4;
548;916;7;
736;957;5;
600;884;17;
989;1000;3;
852;997;4;
920;925;11;
622;706;4;
415;654;18;
6;568;2;
842;903;8;
304;991;17;
889;923;10;
619;931;9;
448;753;20;
466;859;14;
144;814;5;
132;279;18;
232;606;10;
728;905;9;
316;452;18;
653;861;13;
966;988;8;
288;703;13;
735;935;10;
322;772;8;
114;797;2;
918;958;14;
606;817;8;
450;524;6;
731;898;7;
309;920;15;
913;990;6;
967;983;5;
165;420;11;
131;836;2;
471;575;16;
556;710;19;
144;994;8;
624;708;10;
783;861;16;
112;976;14;
859;969;19;
902;940;4;
826;964;3;
341;387;3;
987;995;13;
965;988;5;
75;579;1;
98;862;8;
434;875;17;
270;596;1;
485;885;2;
491;667;19;
605;914;1;
833;899;5;
805;885;11;
515;833;12;
57;581;10;
606;853;16;
701;711;12;
305;343;16;
706;953;18;
696;972;18;
554;978;9;
909;952;14;
25;497;14;
299;841;10;
404;729;12;
25;328;10;
924;1000;16;
142;191;4;
34;945;15;
862;864;6;
723;813;11;
599;788;1;
230;825;14;
653;658;6;
2;648;5;
358;706;17;
555;774;15;
503;965;19;
475;547;18;
740;785;9;
383;959;19;
444;595;9;
496;634;3;
820;921;9;
524;674;18;
96;675;15;
783;838;7;
287;709;15;
545;664;12;
907;929;2;
746;926;11;
590;824;12;
317;727;1;
670;773;8;
12;17;17;
411;802;13;
911;997;20;
62;933;15;
401;636;2;
379;871;19;
907;919;4;
778;977;1;
337;828;6;
541;810;17;
735;882;3;
263;511;14;
951;973;13;
255;631;12;
423;607;14;
969;985;4;
585;924;12;
412;484;17;
496;992;13;
910;976;4;
755;968;14;
534;919;14;
387;941;12;
814;989;16;
236;738;19;
561;732;3;
964;986;17;
608;872;17;
904;960;10;
477;499;12;
384;433;18;
67;937;5;
305;368;2;
329;591;8;
289;827;14;
188;320;18;
745;879;4;
268;843;3;
214;715;4;
737;756;3;
437;488;14;
42;411;18;
80;110;10;
278;730;4;
727;885;10;
385;483;14;
856;948;14;
57;469;12;
436;562;17;
561;887;12;
390;818;9;
940;958;20;
784;864;7;
318;750;17;
634;956;7;
545;632;19;
560;922;13;
820;974;2;
715;890;11;
897;970;11;
738;925;13;
167;764;20;
385;843;1;
187;827;3;
877;946;15;
605;954;18;
880;969;15;
196;754;15;
939;952;6;
413;841;20;
687;951;10;
208;906;20;
965;967;15;
427;659;18;
379;448;2;
285;392;4;
933;938;5;
761;903;16;
447;952;4;
306;481;15;
506;930;4;
968;975;13;
66;657;15;
753;869;10;
282;305;9;
771;931;20;
512;736;12;
284;655;4;
668;979;11;
351;905;15;
30;879;6;
708;823;19;
466;585;17;
138;467;12;
174;707;2;
931;950;16;
712;933;7;
616;931;7;
868;873;16;
635;859;2;
126;694;2;
756;763;17;
401;780;19;
25;156;14;
719;882;4;
267;958;8;
616;883;15;
935;949;8;
999;1000;10;
433;441;2;
665;934;15;
804;963;2;
54;377;20;
490;892;1;
617;746;18;
319;483;10;
291;712;5;
796;902;14;
22;563;1;
161;787;7;
678;750;3;
186;971;18;
760;792;9;
976;999;17;
601;833;16;
558;816;14;
894;984;15;
465;661;5;
655;715;1;
334;977;19;
144;221;14;
134;338;2;
446;940;20;
397;531;18;
404;701;17;
626;635;11;
569;790;7;
38;592;6;
185;547;12;
527;818;17;
752;843;8;
983;999;11;
349;493;5;
598;878;17;
964;986;19;
662;896;18;
979;999;13;
334;699;6;
113;585;17;
910;962;6;
393;505;20;
531;899;16;
346;778;9;
282;958;18;
694;809;20;
813;879;4;
847;947;6;
292;376;2;
546;841;7;
545;582;14;
488;771;9;
807;809;18;
223;630;8;
396;731;20;
474;727;5;
74;124;7;
631;648;16;
834;924;18;
872;938;5;
180;871;11;
765;871;6;
854;991;8;
576;666;14;
950;989;7;
721;825;15;
631;794;19;
301;437;11;
520;865;16;
599;627;6;
109;717;2;
109;253;1;
557;823;13;
192;780;19;
727;851;4;
755;919;5;
328;991;13;
112;328;15;
259;503;3;
672;917;6;
316;712;18;
316;623;9;
476;918;18;
984;986;14;
986;993;19;
144;343;16;
129;971;19;
972;1000;12;
647;701;14;
574;879;20;
476;795;3;
903;913;16;
148;526;18;
992;995;14;
123;460;6;
194;656;9;
47;95;14;
34;725;6;
874;930;7;
190;773;2;
451;533;14;
