545;1898;9;
3900;4997;11;
2234;2947;7;
2007;2320;2;
4703;4768;4;
4201;4838;5;
1923;4913;18;
4800;4971;11;
82;807;18;
2602;4844;12;
275;2603;1;
3164;4350;11;
3717;4706;11;
752;2389;19;
1948;4037;2;
2799;2921;12;
2590;4422;15;
2071;3640;9;
4805;4891;19;
3320;4403;7;
4267;4781;18;
3085;3893;7;
2166;2919;14;
2064;4970;20;
832;3302;13;
4043;4947;19;
3974;4830;13;
2850;3785;2;
2100;3065;7;
1717;3083;8;
3881;4063;11;
128;3063;8;
434;1098;2;
571;1599;10;
2655;2750;15;
747;4920;3;
1306;2458;16;
3732;4355;19;
441;2005;4;
2708;4049;20;
4998;5000;5;
3726;4171;6;
4765;4924;12;
2776;3155;20;
4244;4357;18;
218;2815;20;
2894;4908;1;
1896;3104;11;
4149;4235;19;
2456;4268;9;
2755;4393;5;
3556;3720;1;
4223;4694;16;
2755;4575;7;
1448;2066;17;
993;2164;7;
3852;4033;20;
4741;4795;7;
1634;2445;17;
4394;4548;5;
71;1937;6;
3321;3418;7;
2378;2627;15;
412;4175;5;
2952;4891;7;
3023;4135;6;
3040;4210;12;
4323;4362;2;
2888;3594;11;
2108;3089;5;
2653;4950;16;
538;4176;9;
2083;2767;5;
3230;4091;11;
2343;3377;7;
84;238;18;
3883;4190;5;
4699;4952;2;
1854;4531;19;
1798;4455;10;
1921;4657;3;
2026;2941;4;
4988;4994;18;
4682;4808;18;
498;2212;17;
1564;4022;12;
2865;3776;8;
2278;3155;8;
1526;2698;20;
4356;4807;8;
2072;4133;10;
693;2020;14;
817;4657;2;
510;1837;8;
3689;4413;16;
4397;4508;6;
1214;4454;17;
2302;3201;20;
303;1414;5;
1994;3315;11;
3623;4188;7;
4990;4996;12;
3784;4878;18;
3767;4034;6;
3963;4030;8;
3641;4293;5;
1392;2771;1;
4537;4965;9;
2170;2722;10;
2796;4915;6;
2287;3220;6;
372;4583;3;
3559;4884;20;
515;527;9;
663;2566;5;
4752;4896;18;
497;2195;1;
1971;2245;20;
1628;2491;11;
1872;2661;6;
3294;4123;3;
2729;4014;13;
892;4611;4;
4804;4958;7;
590;2529;4;
4434;4716;14;
2367;3607;14;
1403;1876;5;
709;2905;11;
784;2109;10;
4150;4926;13;
4674;4824;4;
2858;4878;7;
2657;3552;12;
2743;4573;17;
1789;1871;5;
4665;4981;1;
2788;2894;6;
4552;4707;20;
1444;4846;5;
732;1848;5;
1082;1301;2;
2007;3267;9;
2688;4740;2;
2937;4519;4;
4473;4520;3;
2476;3466;7;
1317;3927;17;
1936;3504;17;
2621;4329;1;
2496;4638;2;
2029;4809;3;
4110;4550;12;
407;2911;17;
2481;2559;6;
494;1913;10;
4637;4752;8;
2853;4074;10;
1152;3509;18;
4047;4960;19;
4292;4581;11;
1974;4276;6;
4503;4538;19;
120;4890;9;
3970;4888;17;
2690;4905;2;
126;4944;6;
1738;3427;1;
4250;4304;11;
1556;4913;14;
255;3520;12;
2365;4727;18;
645;794;10;
4896;4930;5;
142;4879;4;
2203;3639;5;
