4898 4967 8
4971 4995 6
2167 4774 12
900 4661 2
2141 3673 9
154 1157 2
714 3775 6
1691 4831 18
1365 4855 16
4751 4913 5
24 3960 5
2964 4659 2
1283 2277 10
1215 2792 5
1986 2970 16
270 1273 19
2944 4420 17
3941 4620 6
1344 3411 16
1290 3777 3
787 2617 20
3399 3786 17
1046 1807 19
1814 4575 1
713 4220 15
4600 4666 14
3543 3940 7
1720 1965 5
497 3605 20
1076 4685 18
4539 4628 4
3383 4186 5
534 1915 1
1738 2630 2
2377 3384 14
1924 2733 11
2083 4638 8
1532 3287 5
2122 4507 5
4424 4542 11
4676 4933 14
4556 4823 14
978 1563 12
807 2762 2
2465 4407 5
2158 2454 12
1470 2283 6
3070 4423 6
2433 4468 15
3677 4910 9
4747 4983 2
3019 4594 16
2331 3141 11
514 4801 8
4542 4795 18
1830 4054 12
2843 4535 6
1241 4479 13
492 1481 20
3322 3501 17
2406 3602 7
721 2805 18
84 2225 13
195 3779 20
3912 4440 3
2139 2405 7
66 1532 17
3536 4720 6
249 4796 5
917 3497 9
3768 4172 10
653 3898 9
3936 4461 18
1612 2119 6
4644 4746 7
422 4004 18
2002 4370 7
2776 4739 18
2943 4356 1
1440 4966 12
4681 4769 7
3717 4573 9
2323 4349 14
3607 4062 20
4450 4911 3
4655 4813 8
2713 4392 3
4745 4959 17
2045 2957 17
4590 4966 7
1386 1517 10
4193 4939 13
302 1278 9
1636 2479 8
4964 4965 13
3050 4308 9
674 3468 13
4649 4853 8
2699 2955 1
4973 4988 13
4958 4990 13
4590 4948 19
142 461 2
1647 2000 10
2679 4270 15
2222 3795 3
706 2966 10
1855 2016 2
2975 4290 18
4057 4243 9
3704 4787 6
1923 2882 20
14 3410 6
2355 3266 20
1060 4702 7
2952 3497 16
2681 3212 7
1593 2480 16
899 3173 15
4237 4382 4
4448 4886 12
348 4624 5
4331 4972 6
1917 3855 14
64 3045 9
4763 4945 11
1232 3109 17
2746 3007 2
1444 3741 12
140 1298 8
1333 2382 11
1054 3367 12
4206 4608 14
16 2130 7
3452 4374 10
1950 4610 5
3962 4474 4
4279 4398 11
3879 4993 18
3673 4459 9
3446 4337 7
2878 4040 7
1103 3193 20
250 937 12
4353 4465 17
2198 3510 14
381 1842 12
3048 3652 6
477 4607 10
2372 3279 13
2231 4880 6
636 1677 14
4543 4735 4
4551 4597 16
2976 3059 14
2202 4072 14
4615 4893 20
1172 3926 11
1111 4270 1
3764 4967 5
3296 4966 12
2161 4868 6
3422 4570 1
4193 4936 9
4461 4746 10
1616 3398 16
2063 3287 19
2613 2886 16
3603 4101 9
106 2600 13
535 3412 20
1339 2092 12
3857 4695 20
3701 3885 9
1416 2511 13
1571 2717 20
3202 4858 13
1108 3532 16
4308 4464 10
4945 4964 15
4465 4867 18
2622 4755 1
2161 3056 6
3511 4374 14
3811 4858 7
2865 3286 9
2160 3270 19
4002 4153 9
1303 1736 10
796 3228 18
2997 3247 5
2578 3511 6
4370 4658 8
4843 4863 16
346 3094 6
2837 4859 18
1024 2928 3
602 2799 12
3855 4033 5
4696 4786 5
3985 4808 8
1838 2475 3
1292 4325 4
3402 3587 20
3257 4277 10
990 3468 2
237 1205 15
4508 4686 16
4134 4782 16
2501 2590 11
2575 3898 12
2909 4369 14
1893 2966 14
2051 3585 10
3625 3810 19
2706 4658 10
2624 3354 6
1407 3196 4
2244 4117 5
4459 4640 1
2715 4883 20
3942 3951 11
289 1981 8
1778 4759 16
1487 3890 19
1521 4916 4
3852 4226 11
2708 4842 3
650 825 13
4978 4982 2
4341 4591 20
3941 4003 8
520 2257 5
4623 4814 11
129 4113 2
2367 3130 5
535 1130 2
85 506 16
4220 4402 17
1039 1273 11
872 1254 17
3642 4361 16
3714 4974 8
1898 2007 19
466 4841 8
2537 3319 10
1898 1987 2
276 4135 17
2515 3124 19
819 2398 13
1700 3254 12
720 3766 18
1132 4558 19
1682 2124 10
1650 2234 10
2826 3538 17
3620 4902 11
1315 2935 7
550 4539 5
3187 3872 3
1803 4857 17
3340 4599 14
4730 4861 16
2268 3238 6
32 4481 10
2802 3798 18
3428 4342 16
4363 4862 1
1619 3671 5
1876 4117 20
411 3473 1
4786 4793 16
4131 4712 16
486 4671 8
1407 4459 9
3344 3841 10
2072 3352 15
2951 4631 16
4045 4770 1
2468 4315 4
4024 4393 3
3246 4911 11
951 3637 9
4975 4984 4
2512 4780 10
2469 3750 16
4306 4969 6
944 3989 10
3506 4760 4
20 2317 19
4942 4971 12
972 3751 3
297 4351 19
1475 4936 13
709 4752 13
2659 4910 17
4457 4692 16
4104 4923 9
2494 4910 7
884 955 6
1391 2139 5
838 2782 13
4796 4818 9
3344 3915 2
2132 3230 20
4002 4137 9
4066 4230 17
599 3921 15
2313 4117 15
2592 3483 19
3927 4976 5
1064 4478 18
4752 4905 6
1152 4806 1
2668 4536 7
133 2437 7
4984 4989 20
2029 4381 16
1103 3359 19
2637 2913 16
3223 3971 7
1075 4961 12
1874 4439 10
230 2212 7
166 191 11
1794 3388 6
1262 2054 2
765 1262 4
1125 3299 17
1263 3466 14
318 1669 4
3495 4856 8
311 2005 18
3749 3940 2
4981 4984 9
1889 3976 5
4360 4860 18
2052 4600 10
82 1486 9
3193 4219 3
919 1479 14
3184 4661 18
1376 3537 8
4168 4591 6
4093 4968 7
3170 3411 9
1300 1838 11
1209 3337 19
3688 4484 15
1513 1994 6
4166 4513 15
2131 4348 11
4051 4699 12
3540 3583 1
3274 4266 14
3986 4515 6
2004 2408 2
2630 3725 10
1214 4385 11
1941 3428 1
1230 4201 5
1263 4058 1
1938 3096 16
1357 2636 15
4759 4771 2
3278 3770 17
2120 2596 5
4064 4281 15
3819 4258 1
2923 4003 11
2989 3247 7
2082 2250 15
735 2117 18
3231 4808 1
2057 3286 8
282 3956 18
3446 4389 4
3367 3834 18
3891 4087 18
2830 4512 13
4249 4350 3
438 4529 1
3662 4708 14
2485 4846 20
4111 4544 14
1814 3944 3
4913 4974 17
4046 4893 4
3677 4417 16
547 705 10
4233 4256 11
682 2526 13
1151 1244 2
2288 3060 4
3832 4926 7
3649 3853 17
3140 4227 2
2323 3126 6
162 4289 1
1269 1560 5
2232 3779 5
1881 3662 13
1382 1604 20
4503 4997 10
1118 3393 9
4959 4982 2
3953 4547 2
973 4909 12
1188 3671 3
398 2200 20
4984 4993 7
3831 4024 5
4814 4836 7
3512 3704 8
3240 4841 4
1285 3083 2
1765 4456 7
3877 4101 8
1072 2285 2
4340 4689 15
1068 3878 13
3436 4972 5
3695 4838 17
118 1755 6
2453 4724 14
3624 4565 18
3174 4161 10
2096 3211 5
4395 4485 3
1939 3208 9
1566 1894 14
749 1521 1
1927 4901 6
2612 4224 16
4467 4879 6
1084 2436 18
3422 4904 15
1136 2679 11
4232 4969 20
4901 4934 20
4481 4770 9
3641 4655 11
3243 4669 12
4948 4957 12
216 4490 9
1811 3160 15
1844 2736 7
4216 4421 4
1223 2742 15
974 4473 11
258 1813 8
4813 4862 1
2117 2477 19
136 3257 5
4278 4979 6
3070 3318 14
3523 4629 15
761 998 18
3172 4638 12
827 4815 19
3285 3483 1
3734 4763 1
3971 4702 3
2296 4135 1
4120 4682 3
3771 3839 13
930 4539 3
4335 4882 3
2610 3182 7
1828 2841 16
3321 4642 15
4359 4848 10
3641 3799 8
1053 3376 17
4385 4573 20
4248 4991 18
1956 3213 12
2604 2845 20
1843 2893 10
2145 2905 1
2661 3309 13
622 3363 18
614 2123 4
2659 3024 5
451 2829 10
1533 3213 5
2179 3866 6
142 4188 2
3844 4370 17
1590 3108 15
2822 4874 15
4262 4553 18
1337 4282 5
1600 4441 16
1698 3619 17
3447 4916 2
1159 2781 5
325 4133 17
710 1329 7
4218 4997 15
3069 3408 8
3753 4726 18
4988 4990 5
774 3960 9
3956 4819 9
1937 3016 15
650 4364 12
2758 4901 12
2819 2918 2
4560 4866 10
396 4268 10
1189 1361 12
2857 4069 20
2024 4594 3
278 4086 15
210 1687 17
3441 4222 5
583 4217 17
2575 4006 2
1571 3497 20
971 1893 20
1395 4020 3
1419 3697 14
2060 4218 13
2253 2586 6
1055 4119 10
632 3101 6
2593 2611 1
1449 3476 12
4767 4929 10
647 2955 12
1127 4909 12
281 3502 17
1004 1128 2
1644 1800 7
3772 4483 18
3442 3940 3
2023 4060 17
2831 4571 18
3440 3590 17
4376 4400 18
624 3664 15
2557 3871 5
3388 3996 10
2507 2871 18
1547 4572 15
4469 4664 16
4295 4577 6
3211 3612 1
2668 4560 15
4353 4536 15
1751 4965 13
3184 4784 16
1651 4958 9
4206 4667 15
4459 4753 14
1454 3551 20
1058 4448 3
3786 4710 9
1365 4042 16
3545 4129 12
2938 3130 20
4304 4447 12
1094 1117 11
1555 4964 6
2692 4907 18
301 1496 13
2570 4656 12
3869 4541 9
4013 4766 13
343 1650 15
1508 4204 9
1538 3709 18
4249 4763 2
4340 4999 17
4447 4602 1
1950 3000 15
2725 3518 12
3695 4626 16
1554 1970 11
1633 4111 9
2146 4219 5
2530 2772 20
2095 2367 3
4798 4982 9
1912 4450 20
3078 4285 13
4332 4370 8
1033 4345 10
883 4736 16
2987 4040 14
3263 4916 6
3396 4488 8
1863 4624 6
1069 4702 18
4349 4871 9
1692 3206 15
1754 2556 6
3214 4724 17
106 1951 16
2437 4779 20
2380 3696 8
3427 4856 15
127 2815 17
2471 3010 13
1326 2159 6
256 3517 6
1743 3671 10
604 882 8
3406 3935 11
2054 3450 3
4470 4896 1
3247 4625 2
4444 4729 7
3332 4779 8
4672 4807 15
2032 4407 5
3783 4058 1
3468 4957 18
647 4094 9
2977 3564 2
2702 3125 15
3669 3942 11
1462 2806 4
2227 3868 16
437 3808 15
3763 4555 17
3908 4230 6
4569 4738 12
945 991 15
4930 4935 13
376 4188 7
194 911 10
1316 4097 10
2532 3561 20
2472 4559 2
2856 3102 4
91 3530 6
927 4890 14
1071 3985 15
589 2721 16
3139 4065 9
2584 3362 18
4532 4749 1
4998 5000 16
4229 4241 13
2173 2948 9
1702 4863 3
3844 4059 20
3965 4587 16
4351 4510 5
419 2448 2
3037 3384 14
659 4030 10
