6133 72137 14
7274 33660 13
40908 55161 2
36527 81126 17
60961 96977 9
42363 68660 13
21665 34607 2
1073 30746 17
90251 99974 19
95408 96477 12
60093 85002 4
36802 82110 1
69328 78015 10
41577 88440 8
24775 85249 15
13080 35223 3
61458 83623 7
23093 81867 19
67691 83361 10
87998 96859 7
24710 35785 8
97948 99948 16
79912 94500 8
43272 44798 4
35712 49601 3
91783 98335 10
27030 56258 2
40579 57970 11
28367 72686 17
3604 5270 3
15117 56271 13
68825 86381 19
71942 82244 10
35384 50917 13
70909 88123 3
38615 45814 2
86368 88122 5
19233 81263 12
20872 71577 17
91859 96512 14
45774 59088 15
89957 96499 15
14104 47787 6
94544 99117 14
62229 86976 20
60527 97879 9
40058 97066 3
83151 84817 15
26622 30994 1
32626 39242 13
91733 93455 11
7565 53506 14
49230 93339 4
56442 77757 2
60130 90290 6
10991 88523 9
66833 74371 10
23993 98916 4
94039 97680 16
99927 99945 2
15606 50637 13
41723 46204 12
28690 72215 15
54485 56722 4
85632 89422 14
58105 68557 1
82573 95105 15
30661 61786 4
29722 97047 14
80256 95850 8
35430 56279 2
48250 67053 6
66371 74336 10
10383 34884 3
50738 88908 9
74240 94527 9
84550 93155 14
5978 97134 18
20868 94842 12
60991 98519 14
25562 40804 9
15979 85327 18
78064 99126 11
50478 64973 14
15804 74568 11
4901 16746 9
83385 97539 18
40497 46562 20
91515 98418 13
77401 99896 3
31331 91782 15
30871 75109 4
3687 54188 3
94435 97153 14
82892 96479 5
41538 54678 9
36218 64288 13
34077 51748 7
20176 33322 17
56030 94916 8
24108 79240 8
94386 94549 12
40754 82688 11
21237 29806 5
96165 99930 13
10978 21326 5
49674 82620 9
61957 94985 3
32007 97910 5
92614 98106 8
67756 80854 1
64884 94991 14
91318 99596 18
16110 72206 1
3398 14991 19
99806 99880 8
40571 68383 3
43748 62829 3
9754 32717 3
49663 67887 1
82209 96634 2
96151 99824 1
71200 81744 16
59254 78260 8
22157 54864 14
15518 86975 18
32463 83966 6
79702 92791 13
30403 95863 15
51395 69216 5
21122 86494 13
18959 79325 15
3508 10926 17
7124 10877 19
81619 99524 5
5136 53948 13
57934 76663 18
92440 99156 17
98987 99398 4
86050 98843 15
65553 94761 17
97667 99159 12
2041 39490 19
92481 94897 15
8013 86846 17
98082 98311 7
5543 21150 18
96574 97636 15
49983 76602 4
17441 21705 5
7745 24266 12
44858 67938 6
41725 60039 1
35208 95060 2
11840 62019 6
50378 61999 8
2998 8374 8
69431 95508 17
19872 59860 6
50304 91790 11
78024 89470 8
1018 27556 12
47091 96790 1
83255 89399 8
88331 89118 17
69127 72668 19
32597 77766 4
60329 62754 8
88737 92995 14
91101 99728 20
58063 89151 7
67602 74967 12
38634 52840 10
15167 57291 11
9131 34860 15
38679 70531 12
55052 57342 20
98194 98359 5
76567 96130 4
47059 71198 4
48915 95736 6
93047 97234 20
67413 74193 5
12166 51612 2
49756 58201 11
86905 87468 11
1966 15456 11
49509 99260 16
24810 98878 12
36573 83826 11
47470 93068 6
35627 81929 15
81264 82420 15
40677 54801 17
18329 79017 15
38176 93810 2
18888 49071 20
9682 22741 20
10005 30524 10
29328 55191 16
88452 89050 3
96651 99867 5
61878 67179 3
90602 92345 7
49520 60368 1
77689 85520 11
93328 99842 20
97774 99028 19
94029 94880 19
78016 93077 15
13803 95261 17
90779 92452 14
60233 65462 20
68147 93911 14
57814 98953 14
94368 97981 18
55860 78323 14
81709 92074 11
20297 22674 13
33606 36036 5
80908 91509 13
60955 93554 11
41657 74797 18
31430 88380 16
62031 95361 11
69183 89244 12
2299 85671 1
74256 79402 14
91590 98388 2
40205 87612 11
25803 81656 2
65782 96376 10
24693 40366 16
61378 68646 6
18614 81855 18
54218 65765 12
9908 22317 3
25416 32821 11
37313 38283 7
70902 79751 20
20926 50698 20
56448 78114 19
31739 98317 19
1817 52196 4
88609 90445 4
8424 54669 12
12733 19252 18
38807 99557 3
35076 94591 4
93862 96415 6
80642 94793 14
76823 81338 8
68843 97908 5
38698 93171 15
13243 87190 18
2190 79304 13
2517 34948 2
17856 97329 4
24675 26021 18
55938 66645 1
26850 97146 8
80509 86982 9
96178 97918 15
71683 94815 8
54263 63239 8
35236 80116 16
69327 90794 20
24282 77087 14
46120 99093 19
24009 45710 17
79550 96918 5
25226 33970 2
75269 79918 2
37728 49518 6
60184 76482 10
14469 76360 16
77808 95339 17
83310 92297 11
69625 71107 2
53823 63059 8
70513 92941 16
8825 42718 15
46767 90161 6
18501 26120 12
54209 58923 14
39637 41749 9
26557 83039 20
35111 99248 17
49085 86283 10
14306 47431 7
45936 67498 5
73706 79246 11
6740 74421 10
97666 99448 9
20332 82432 16
23847 84136 9
48980 81833 10
81374 89391 19
13229 75889 20
24407 68420 14
96347 99774 14
30094 32702 19
33686 98515 1
70332 92387 18
13913 31407 5
85834 87934 11
90614 97757 17
83412 93083 9
80928 96991 15
16542 95018 14
31356 55301 13
54440 65286 18
6838 28218 4
7886 42108 6
88839 90074 13
54626 79896 19
79815 81946 7
89147 93898 7
31384 85027 18
51158 87390 2
99796 99964 9
