201 720 5
2450 3746 9
2055 2255 14
939 1565 18
919 4591 4
1495 2554 1
286 2233 14
3412 3976 1
968 3549 17
3327 4557 15
4238 4854 11
2130 4277 15
200 3490 14
4687 4935 8
80 4669 20
2780 3785 20
4739 4872 12
1287 4943 10
3922 4200 3
3079 3883 7
961 2260 17
3783 4391 12
4007 4347 14
660 4508 20
1202 1495 3
4668 4865 7
4290 4868 12
814 2199 20
2301 4492 7
423 751 6
2605 4633 13
4496 4916 3
3767 4475 11
2387 2415 4
2254 2518 7
2014 4531 14
683 4016 17
3163 3951 1
4349 4433 15
1278 3900 12
921 1116 4
1643 3502 3
4917 4928 14
1881 3262 9
2617 4251 15
2347 4180 14
3956 4500 15
1204 3589 1
2211 4469 3
3812 4959 3
3301 4807 14
4437 4866 3
1099 2398 13
4395 4708 14
4242 4257 17
4921 4939 4
4203 4761 4
3839 3981 1
841 3810 20
2297 3239 9
506 1839 16
2208 4559 1
468 966 4
1859 4517 18
4133 4711 18
4515 4847 19
1141 1204 3
4113 4550 14
3733 3771 1
2451 2860 3
3226 4239 5
955 2763 9
157 2428 19
3885 4930 4
3749 4753 12
4066 4152 12
1764 3443 11
976 1297 3
1707 3299 1
756 4927 16
2038 4825 20
4145 4286 17
1730 3468 5
3574 3983 11
3808 4387 20
1988 3551 16
2212 4624 8
1026 2006 14
4269 4898 1
1767 4780 6
4357 4425 11
3388 4602 13
4198 4638 20
4528 4569 1
429 2510 1
181 1739 7
3975 4788 10
2710 4246 13
3376 3840 20
1790 3147 3
310 2236 9
4289 4389 2
2172 3169 4
199 1655 14
4445 4789 16
1824 4890 5
1715 2667 4
2162 2701 6
4005 4697 4
4902 4992 10
3208 3747 14
1216 4052 10
4370 4933 13
1653 4122 14
3107 4266 20
822 3475 11
2299 3635 6
2186 2741 4
78 3879 15
2861 4131 19
1667 2931 14
807 1410 13
4015 4750 9
1646 4804 11
1894 2267 18
3299 4918 2
1508 2197 10
2483 2711 3
2973 4034 14
4611 4863 12
153 3344 10
2840 4865 19
2346 3366 19
503 4118 12
4082 4373 1
986 3455 19
2151 3136 2
3227 4722 8
3567 4833 11
4430 4684 10
1328 3778 18
674 4197 14
1451 3096 5
4294 4449 7
3562 4895 14
1236 4701 15
4801 4932 17
292 1138 2
4144 4959 11
2913 4094 15
2326 4185 18
2042 3579 12
4735 4925 2
1288 4764 10
2328 3891 9
826 4853 8
1957 3947 1
583 1200 3
3297 4382 18
2416 4070 10
1653 4848 18
3792 3955 5
3595 4667 14
3016 3423 3
4462 4521 11
2603 2703 10
4528 4688 17
156 601 16
3908 4660 3
4531 4903 16
2989 3638 6
2410 4842 15
79 376 19
2497 3093 20
339 1284 15
1373 4953 16
4919 4992 3
114 2372 18
1997 3328 3
986 3633 12
2076 3909 12
3945 4706 13
2460 3858 16
1600 4435 1
1485 4218 17
194 2470 8
3063 4398 17
2726 4397 13
449 1067 11
1038 3601 15
978 4028 18
1329 3348 19
474 558 6
1191 3901 10
1537 4557 8
1102 2103 3
2702 4246 20
1981 3960 15
4533 4583 8
324 1439 8
570 3308 16
839 3622 6
4742 4915 11
1770 3912 16
3404 4255 15
2246 4702 11
3535 4231 13
247 3281 13
2322 4085 14
651 1173 5
1830 2328 16
945 2098 3
1202 4714 11
2351 3678 11
207 457 9
4319 4762 9
4430 4840 8
2116 3272 9
744 1848 17
344 4810 18
1835 2015 6
2801 4753 8
4345 4475 16
2911 3240 14
2936 3950 4
927 2042 16
2329 4951 18
949 3218 19
4998 5000 3
21 1008 2
2885 4367 3
1168 4770 1
3167 4445 6
199 1336 16
2790 4660 10
3190 4547 6
2534 4277 1
4228 4315 6
4370 4969 5
2375 2552 16
1129 1507 14
3011 3981 9
2478 2499 19
2327 4723 12
3748 3769 15
857 3877 8
1984 2072 9
4024 4872 17
2364 4252 19
1902 3853 12
4129 4646 16
884 3492 19
1685 4234 5
4816 4982 2
4095 4564 14
3689 4547 12
1512 1529 13
2523 4254 15
3538 4320 7
3948 4395 1
2650 3597 20
2043 2064 14
892 4112 13
2525 3725 3
3398 3848 15
4674 4792 18
249 2338 18
868 2772 13
2451 3699 12
1880 2792 4
965 4325 19
4020 4521 20
3624 3718 2
790 3829 15
567 1290 20
3576 4562 7
34 3982 6
4630 4773 10
3990 4334 3
3783 4342 14
4206 4688 19
4975 4995 5
3349 4437 16
3836 3919 10
4928 4981 20
3143 4152 11
3426 4282 8
98 2938 2
2045 3321 6
4129 4374 4
1401 3933 15
4077 4555 8
3105 3663 11
880 2232 18
4521 4654 14
3133 4630 5
2947 4371 15
4098 4871 14
3149 4805 20
940 1420 5
2431 4176 1
2171 2833 5
1175 1736 5
1490 3877 5
626 2211 2
