6;10;12;
2;8;1;
7;8;19;
9;10;4;
6;10;6;
8;10;11;
2;3;16;
4;6;15;
8;10;5;
9;10;11;
8;10;3;
6;7;16;
1;2;11;
7;10;4;
5;7;13;
1;6;3;
4;6;18;
3;8;8;
3;10;13;
8;10;16;
8;10;6;
8;9;12;
6;7;1;
5;9;9;
5;8;14;
5;6;11;
1;6;8;
2;5;11;
6;10;5;
8;10;18;
2;10;16;
8;9;17;
9;10;18;
4;9;15;
6;9;16;
2;5;5;
8;10;18;
2;7;2;
9;10;14;
2;8;19;
5;7;9;
1;2;14;
6;9;3;
6;8;11;
2;7;9;
4;10;5;
6;7;18;
4;6;14;
5;6;7;
6;8;15;
6;10;8;
1;9;1;
2;6;19;
6;7;15;
6;10;6;
7;10;10;
7;9;10;
8;9;18;
8;9;8;
1;6;9;
7;10;1;
8;9;20;
5;9;6;
5;8;20;
9;10;18;
4;5;7;
1;10;3;
4;9;8;
5;10;1;
5;10;15;
2;10;15;
8;10;17;
4;6;10;
9;10;9;
2;10;15;
4;8;15;
2;5;4;
2;8;3;
1;10;19;
7;9;6;
3;6;18;
3;7;1;
6;8;14;
4;8;6;
6;10;13;
3;10;17;
2;3;4;
3;5;10;
3;8;6;
1;3;14;
8;10;13;
5;7;9;
1;5;14;
7;8;7;
7;8;9;
2;3;3;
7;9;8;
4;9;5;
1;3;17;
6;9;2;
