19;94;17;
95;100;19;
9;61;7;
36;52;11;
50;84;3;
29;62;16;
93;97;1;
79;95;20;
62;79;17;
75;99;13;
40;77;11;
66;78;5;
78;93;8;
12;18;4;
5;29;2;
28;78;5;
79;84;18;
18;66;9;
47;69;20;
99;100;3;
83;88;6;
93;99;1;
17;37;12;
74;91;18;
48;49;12;
99;100;1;
3;75;5;
69;73;16;
83;84;2;
14;90;6;
13;82;19;
15;71;12;
10;68;19;
81;86;2;
51;72;7;
73;89;2;
52;94;10;
51;54;20;
90;93;5;
3;15;17;
69;83;14;
49;52;12;
20;61;13;
61;78;8;
37;43;2;
81;94;7;
27;85;14;
79;96;17;
35;75;18;
36;100;8;
32;59;5;
78;87;15;
36;93;9;
18;60;16;
43;81;4;
39;82;6;
73;93;12;
55;97;8;
27;80;5;
17;93;12;
51;78;10;
46;88;3;
16;96;9;
23;68;18;
94;98;5;
42;86;15;
86;87;19;
49;86;17;
89;98;11;
93;94;9;
73;77;13;
4;21;6;
82;91;11;
55;79;17;
60;99;14;
51;85;10;
22;72;14;
89;100;15;
32;99;2;
13;76;18;
91;94;20;
69;99;15;
76;80;20;
40;45;8;
50;70;17;
56;99;1;
34;67;1;
57;58;9;
94;95;2;
1;78;3;
3;23;1;
21;92;7;
34;68;13;
76;89;19;
88;94;12;
90;95;12;
6;34;4;
65;94;4;
29;78;17;
82;92;12;
90;100;2;
91;96;9;
59;88;16;
23;47;2;
63;97;5;
52;99;15;
72;89;18;
46;74;2;
69;97;3;
42;98;6;
14;68;10;
93;100;17;
84;85;2;
1;51;2;
77;95;19;
55;91;18;
42;100;6;
91;99;2;
63;91;3;
88;98;20;
14;74;3;
72;100;7;
37;75;12;
19;58;14;
59;62;16;
20;55;18;
45;90;12;
35;36;1;
73;100;2;
36;80;14;
83;96;20;
69;79;18;
61;100;14;
82;88;14;
40;48;1;
50;91;17;
32;39;12;
18;48;18;
79;92;15;
40;80;4;
16;39;10;
3;91;11;
72;74;14;
43;48;3;
8;47;20;
94;95;18;
59;98;18;
26;35;14;
12;91;6;
4;39;20;
14;43;1;
74;81;15;
63;88;12;
34;61;14;
37;89;10;
35;96;7;
27;69;15;
78;88;16;
42;87;4;
3;37;2;
22;97;9;
74;92;18;
17;44;10;
87;96;18;
43;55;1;
64;91;14;
82;99;12;
77;89;15;
29;55;12;
88;96;4;
87;93;17;
42;55;1;
43;61;13;
26;71;14;
66;96;11;
41;77;20;
8;45;10;
33;57;2;
90;99;13;
45;54;3;
23;64;3;
50;95;6;
85;91;6;
11;95;18;
70;92;15;
58;77;7;
42;50;3;
10;50;1;
28;36;20;
81;84;14;
95;97;16;
92;94;20;
15;45;16;
48;81;7;
71;90;11;
20;86;1;
17;89;15;
39;72;18;
63;79;3;
68;96;13;
76;96;4;
80;99;11;
75;86;14;
12;81;12;
25;72;4;
15;71;15;
2;31;8;
23;89;2;
61;100;20;
80;90;19;
84;96;2;
51;93;18;
81;84;13;
63;92;16;
98;100;16;
20;66;17;
33;61;1;
47;92;2;
57;61;11;
99;100;16;
14;90;4;
22;85;6;
42;72;5;
5;32;6;
22;83;19;
80;99;11;
67;90;3;
9;20;8;
48;92;16;
7;98;19;
25;45;4;
34;76;18;
8;44;10;
79;89;16;
92;95;17;
92;93;9;
43;53;2;
35;100;6;
73;100;1;
72;90;10;
65;97;5;
38;87;7;
45;68;7;
76;97;15;
68;88;16;
38;63;19;
45;70;6;
64;89;9;
79;87;12;
13;31;15;
43;100;1;
51;64;11;
24;59;18;
23;75;5;
62;98;3;
45;99;5;
62;77;19;
1;31;8;
18;25;3;
2;5;16;
31;54;12;
61;87;18;
19;97;6;
81;91;8;
41;67;5;
23;29;5;
64;100;12;
47;78;11;
77;100;12;
40;71;7;
9;27;10;
91;94;11;
46;91;5;
62;83;9;
3;30;7;
55;92;6;
34;53;2;
4;18;15;
96;100;15;
43;75;2;
50;84;11;
11;34;7;
24;80;8;
21;82;16;
99;100;15;
78;79;12;
76;94;7;
85;88;16;
25;37;2;
23;92;11;
11;100;13;
67;81;17;
70;95;15;
46;67;3;
22;58;9;
76;85;9;
61;63;5;
85;92;2;
94;97;19;
57;90;19;
83;91;7;
92;96;14;
15;42;11;
32;82;13;
74;94;19;
88;92;15;
59;95;19;
3;78;12;
5;95;13;
34;70;8;
65;77;17;
94;100;18;
5;8;12;
12;58;16;
52;77;1;
61;88;15;
64;66;2;
64;71;11;
9;23;8;
9;48;19;
44;81;11;
13;76;15;
95;98;3;
93;98;10;
23;53;20;
12;82;1;
28;97;9;
2;52;2;
59;78;9;
23;44;9;
38;49;13;
99;100;5;
55;97;7;
8;39;10;
41;61;8;
85;90;14;
2;16;14;
65;87;4;
26;51;2;
44;85;3;
57;78;8;
58;85;16;
59;72;20;
29;69;18;
21;72;10;
63;79;6;
90;98;9;
61;73;11;
10;48;11;
21;56;12;
42;82;7;
50;97;10;
39;49;12;
5;35;6;
18;30;12;
2;45;4;
43;53;19;
42;89;17;
59;96;15;
73;86;11;
42;52;6;
37;87;4;
12;22;18;
58;92;9;
72;84;14;
10;29;15;
18;65;8;
57;97;2;
14;27;5;
43;81;3;
63;96;9;
28;82;3;
1;9;3;
58;65;13;
57;95;17;
39;69;16;
90;100;11;
63;79;19;
40;85;17;
41;50;2;
19;88;7;
55;93;6;
50;88;3;
27;38;4;
37;87;18;
26;42;14;
73;98;18;
57;93;5;
91;94;1;
6;98;4;
19;49;16;
93;97;12;
73;80;16;
