4465;8764;12;
1447;7303;17;
2483;8343;8;
9966;9986;16;
6392;7112;14;
592;6104;6;
7388;9116;20;
4995;5534;14;
7252;8173;7;
5668;6730;6;
7153;8251;2;
601;8429;14;
1305;3913;4;
109;3413;18;
3547;9834;9;
2400;8820;1;
3768;8523;17;
6685;8637;2;
3237;8673;13;
6862;7672;8;
7773;7837;17;
2981;3460;18;
2867;4746;8;
1622;3293;15;
6026;9726;7;
1848;7820;16;
4507;6487;9;
7899;8807;18;
4476;9178;9;
1987;4847;13;
3753;9442;20;
1757;3301;13;
2185;5940;19;
8589;9857;16;
9075;9728;10;
5994;7756;6;
3926;8452;2;
2576;9362;14;
4497;9309;3;
2077;7684;16;
9173;9979;17;
372;6435;19;
936;3694;6;
1467;3449;12;
8826;9251;4;
7272;9897;15;
1473;8218;18;
2817;3495;18;
5287;9683;4;
3730;6217;7;
6642;8022;20;
2529;3652;8;
1101;2104;13;
8764;9419;20;
7511;9449;18;
977;9127;5;
7504;7734;14;
6357;7181;10;
1653;7774;3;
1558;4317;11;
6243;8897;17;
7547;8296;12;
8647;9054;20;
389;973;15;
7322;8671;19;
8814;9824;14;
9676;9865;13;
7918;8264;1;
6427;9753;13;
3905;9330;6;
3683;3808;18;
9751;9970;11;
6539;8054;4;
8187;8416;1;
141;8922;8;
4241;5560;6;
6600;9100;10;
6855;7972;7;
5233;8200;20;
466;9637;3;
7473;7939;12;
6493;7988;2;
8668;8990;16;
5756;8138;9;
3074;4101;8;
5447;7620;8;
6687;9377;14;
3425;3704;6;
221;1124;3;
2781;4426;13;
159;1042;8;
9298;9443;16;
3197;4886;7;
8175;9065;1;
4899;7830;6;
1562;7298;13;
1385;7497;14;
2399;7031;14;
1031;2911;7;
9956;9978;16;
9338;9841;16;
1360;2558;3;
1525;8273;4;
5202;9601;20;
4584;7103;18;
8204;9460;14;
4788;9166;20;
2956;6007;2;
7134;8331;20;
5424;5905;17;
9820;9940;2;
5004;5129;10;
8147;9985;14;
7497;8276;2;
3384;7940;20;
4644;8435;10;
8610;9187;2;
1589;4590;14;
3108;6965;10;
2329;3784;7;
3162;7108;9;
2104;6668;7;
4686;5638;1;
87;9561;7;
6950;8381;7;
556;8790;6;
963;5354;1;
8830;9897;6;
8503;9006;8;
6898;7550;20;
4399;4674;14;
5194;9054;11;
6023;9300;3;
9112;9227;9;
578;9958;19;
852;6076;15;
7192;8525;1;
1829;7252;11;
6966;7690;6;
4653;9738;9;
7205;9732;12;
2836;6805;2;
2603;7112;11;
3653;8923;2;
5391;7553;6;
5025;6221;1;
2106;9916;6;
4709;8504;17;
1333;5442;7;
3325;4076;17;
7523;8559;11;
7493;9967;9;
7788;9628;7;
3131;5746;11;
8078;9842;10;
8138;9976;4;
3757;5658;17;
5746;8401;20;
7650;9449;8;
3099;4118;20;
6860;8523;8;
7603;8241;7;
7109;8952;17;
6964;7383;10;
8950;9640;7;
133;558;17;
5679;8526;13;
9183;9820;1;
1557;8073;13;
6092;8053;11;
1730;3085;9;
2630;4975;8;
6540;8743;17;
9068;9081;13;
5014;7455;16;
1432;5208;12;
8695;9719;11;
7951;9406;4;
3926;4347;9;
1076;1454;9;
7489;8565;14;
5088;9867;14;
7787;9273;10;
9321;9791;18;
4736;7180;5;
450;6172;13;
5519;7147;9;
8492;9799;6;
6482;9135;10;
9261;9869;2;
8158;9540;6;
2409;6147;16;
2995;9176;18;
8979;9158;8;
9637;9993;2;
9205;9534;1;
1491;8418;1;
4719;6151;4;
3511;4797;1;
2763;7690;6;
4309;5469;13;
4458;4771;1;
5226;5801;1;
7630;8804;10;
37;8685;17;
8337;9466;3;
6804;7447;7;
6836;8246;10;
980;4152;2;
8920;9255;14;
9873;9877;6;
9740;9889;3;
2661;6841;19;
4421;6144;11;
1902;9124;11;
8436;8924;11;
9266;9289;4;
9405;9754;3;
3530;8114;14;
7287;7341;11;
1304;5627;14;
5976;9386;14;
8551;9430;1;
2989;4753;10;
9559;9586;16;
9563;9985;7;
1510;8069;19;
6865;7913;10;
1404;3109;6;
3744;8764;10;
6812;8737;1;
7980;9897;11;
8762;9813;5;
4797;7133;3;
8114;8457;8;
7531;9840;18;
9472;9480;2;
5391;6672;8;
2965;8577;10;
6952;9699;8;
4785;8984;1;
9013;9349;20;
5518;9829;15;
2369;2401;16;
1724;5938;20;
8367;8777;5;
2922;4495;14;
2643;4132;2;
1438;4790;8;
5644;6828;4;
5296;5788;17;
9503;9772;10;
3245;5599;15;
267;819;4;
9074;9324;8;
615;4939;15;
9712;9752;8;
3687;9491;8;
8643;9898;16;
1594;6795;18;
1431;7053;2;
1734;5201;14;
9804;9816;8;
5884;6722;19;
5506;7008;3;
968;8034;1;
9158;9883;8;
7623;8429;4;
354;2785;6;
9630;9716;12;
5864;9610;14;
6882;7343;17;
5991;7265;2;
3300;9492;13;
1071;7248;12;
2303;9580;7;
2048;5622;19;
1683;3151;20;
5107;6100;3;
4783;6321;10;
4827;7180;3;
1727;2119;18;
7325;7843;3;
8024;8657;17;
9049;9519;8;
601;4791;9;
6086;8200;15;
8767;9063;7;
4268;7323;16;
2084;4485;20;
828;8387;16;
5901;8961;5;
2220;2630;10;
63;1425;11;
9886;9902;8;
6570;8713;1;
1469;4403;17;
8199;9709;17;
1696;2206;11;
3206;5181;14;
5728;8672;11;
5420;9554;19;
8823;8897;10;
4360;6956;16;
1428;4749;8;
483;1946;3;
7126;8821;19;
7764;8457;15;
4262;4801;8;
5580;8863;5;
56;533;3;
5414;5437;14;
4701;9268;18;
6848;8611;19;
857;3348;19;
4113;6964;13;
7143;9494;16;
7324;7679;13;
4733;9596;6;
8247;9394;20;
1859;3634;12;
6465;9754;11;
6950;7494;15;
8257;9481;11;
5294;9619;8;
8644;9949;4;
648;5961;16;
4635;7997;6;
3585;5606;18;
100;4387;10;
5418;5979;2;
883;1423;17;
2786;5570;14;
1023;9421;7;
4042;8243;11;
9533;9581;8;
5073;5146;7;
3885;4970;12;
8561;9418;10;
1157;8935;8;
9634;9769;13;
9387;9707;12;
5194;9015;14;
6021;6815;1;
1297;4535;6;
9036;9694;6;
8113;9315;13;
2941;8807;18;
292;2231;7;
4537;5544;20;
9055;9488;19;
5707;7412;16;
4151;6723;11;
3580;6126;2;
6354;9833;8;
297;8898;11;
901;3956;11;
9395;9935;13;
5298;9472;15;
6779;9350;1;
6059;7118;20;
6501;8204;11;
8746;9210;10;
9795;9958;10;
2803;8194;9;
2657;3659;6;
8227;9573;19;
9880;9897;5;
3738;3970;1;
9997;9999;18;
9626;9750;3;
6528;8323;4;
3499;4283;17;
2774;9821;12;
5713;5903;7;
1243;2128;4;
2755;8196;7;
4989;8897;16;
6833;7720;5;
3474;5227;17;
5414;5914;8;
4688;9019;9;
9301;9469;14;
9881;9958;20;
567;6796;12;
2419;6691;15;
3048;5657;11;
1554;2245;9;
6009;8674;19;
434;4304;14;
5511;6229;4;
9891;9900;20;
9798;9985;7;
3128;4827;7;
2745;6127;4;
7634;9897;20;
1461;5380;20;
4362;8489;18;
4392;9612;7;
8640;9097;19;
3859;4156;12;
2829;8480;19;
8008;8245;6;
9656;9968;10;
1145;6723;16;
9902;9916;6;
2413;4393;9;
9795;9979;12;
6008;9818;18;
81;4373;8;
4696;5898;1;
6192;7917;2;
5244;7207;13;
7197;7742;16;
7249;9011;15;
394;1620;3;
7938;8895;11;
3702;6198;7;
7271;7716;10;
6803;7333;2;
7599;9863;7;
7644;9772;16;
9083;9177;5;
702;1396;8;
3037;7139;13;
250;9816;18;
4861;9316;6;
8855;9419;17;
8531;9650;5;
1731;3889;7;
5233;7162;17;
6291;7658;12;
1425;2279;16;
8951;9456;15;
6426;8360;19;
3128;5363;19;
3976;6063;3;
7404;8890;16;
322;9318;8;
2765;6805;17;
6335;7839;18;
3025;3783;10;
6044;9580;2;
4166;4806;17;
5716;6045;19;
8962;9188;7;
3787;6363;7;
3594;6289;12;
5770;9323;2;
5556;7655;3;
2795;4555;13;
1896;2844;14;
7384;8816;4;
9421;9536;19;
5703;8397;4;
7277;7711;1;
5546;6965;4;
2906;6640;5;
6222;6658;1;
3813;9641;6;
5821;9067;12;
337;5711;3;
6745;8337;4;
2;3216;16;
5561;7224;7;
6140;6208;16;
4044;7593;9;
3040;8580;12;
1987;6348;12;
6815;9659;13;
1254;8853;15;
7964;8476;5;
5644;9883;10;
8923;9418;10;
1706;7057;12;
6584;8795;19;
7269;7975;18;
8577;8607;8;
8021;9108;3;
2597;8876;6;
204;1316;7;
4876;5626;20;
9788;9945;20;
958;8568;1;
4361;5168;8;
756;8664;18;
6267;7069;20;
762;3531;14;
8971;8992;13;
8218;9275;16;
3689;9365;12;
5887;7844;17;
