1;6;19;
4;6;17;
3;9;14;
8;9;1;
8;9;9;
4;6;18;
7;10;1;
5;10;11;
6;10;11;
4;10;3;
8;9;14;
2;5;9;
8;10;5;
2;6;5;
8;9;17;
9;10;6;
5;6;5;
8;10;13;
9;10;4;
3;8;12;
3;9;19;
3;10;7;
6;7;15;
2;10;6;
5;10;7;
9;10;17;
4;9;19;
8;9;4;
4;5;11;
8;10;16;
2;8;6;
6;9;2;
2;3;13;
8;10;1;
2;4;12;
5;6;2;
1;8;8;
7;9;9;
2;10;13;
1;10;19;
6;10;10;
2;6;3;
7;9;20;
8;10;6;
5;6;15;
3;10;13;
4;5;9;
8;9;6;
9;10;8;
7;8;2;
6;9;12;
3;7;4;
3;8;19;
9;10;10;
1;8;14;
8;9;10;
3;8;14;
5;9;13;
6;10;4;
2;10;18;
7;9;6;
2;9;16;
1;8;18;
7;9;1;
9;10;5;
2;9;7;
6;7;6;
5;6;16;
7;8;16;
6;8;15;
6;9;8;
3;8;19;
8;10;5;
8;9;15;
1;4;12;
9;10;13;
4;7;4;
6;7;1;
3;9;1;
3;7;19;
6;9;14;
8;9;17;
6;8;7;
6;8;6;
4;10;2;
5;10;14;
3;7;8;
8;10;7;
6;9;8;
2;7;18;
7;10;5;
3;10;10;
4;8;11;
1;8;18;
3;7;15;
3;5;5;
2;6;17;
1;3;6;
3;6;17;
4;6;3;
