1939;3279;8;
3501;4174;16;
4374;4389;7;
4428;4431;15;
4063;4770;16;
2478;4997;3;
1697;4777;13;
3983;3990;4;
2851;3684;3;
696;3525;12;
2458;4458;17;
573;4677;8;
4162;4548;18;
2709;4903;11;
4067;4650;17;
3529;4188;19;
4935;4971;18;
1801;2902;11;
4190;4624;8;
4162;4852;2;
317;1372;8;
4027;4479;11;
2570;3130;1;
4084;4942;19;
3423;3736;16;
2025;2584;15;
1273;4975;15;
2993;4013;10;
4535;4768;4;
292;828;7;
1338;1627;11;
827;2387;8;
2375;3679;1;
4284;4612;12;
4403;4456;20;
1895;2753;2;
974;4317;2;
4563;4828;6;
2860;3782;13;
3015;4715;9;
4570;4885;12;
1189;4301;19;
4092;4413;14;
3386;3690;11;
350;2826;20;
1293;4415;17;
4352;4816;4;
4786;4901;2;
2387;4397;19;
2013;3755;7;
4339;4951;14;
2464;4108;15;
1299;3217;3;
498;753;1;
1448;4398;10;
2130;2207;2;
2686;4190;16;
3282;3931;2;
813;2936;7;
2523;3687;5;
4616;4620;10;
4163;4592;12;
1979;2533;2;
4516;4987;16;
4430;4955;13;
1119;1548;18;
3517;4808;18;
2912;3346;20;
4746;4849;15;
3677;4969;16;
562;1127;8;
4073;4416;17;
2919;4002;20;
3559;3745;18;
1630;2213;8;
4785;4808;1;
1982;2024;13;
584;3382;11;
2773;4756;12;
1493;2814;12;
2246;4748;6;
648;1388;5;
3709;4238;2;
598;2335;4;
2030;4656;5;
2910;3342;6;
4693;4840;20;
1562;1619;2;
1549;3820;12;
4248;4878;5;
109;435;5;
1537;2647;2;
964;2996;16;
466;2900;10;
916;4374;17;
1579;3082;3;
1139;1234;6;
2586;4720;5;
3870;4048;11;
2331;2769;6;
4595;4681;5;
2643;3215;10;
2922;3597;18;
22;1690;13;
4398;4445;3;
4187;4852;1;
4762;4975;19;
1705;3019;18;
4341;4803;16;
2957;3866;18;
3274;4764;4;
143;2487;4;
4960;4970;6;
3862;4866;17;
3809;4167;17;
704;2208;16;
638;4301;2;
1348;2316;14;
262;598;19;
2673;4393;5;
1101;2755;15;
2643;3349;3;
977;1088;11;
3244;3331;3;
4385;4894;17;
3775;4820;19;
4696;4990;14;
3611;4913;9;
972;2082;20;
476;4583;6;
2419;3756;1;
1281;2533;3;
1585;4516;6;
4361;4718;3;
