292 296 6
325 441 13
163 283 3
57 319 17
352 491 16
213 235 1
96 499 11
434 466 4
221 399 4
295 452 11
490 498 7
191 262 5
109 158 14
47 471 13
68 81 13
126 150 17
425 454 9
193 332 13
133 268 9
206 227 15
130 331 8
255 393 8
161 301 1
402 465 8
48 168 4
269 270 5
442 450 20
20 158 6
399 430 17
471 487 5
492 500 14
292 328 20
241 318 3
434 500 13
129 203 17
315 326 17
124 150 20
87 318 3
337 495 19
263 312 10
398 496 15
470 478 14
162 334 3
100 106 4
302 460 9
200 443 5
480 497 13
465 480 16
450 457 10
346 476 15
36 431 10
467 487 6
333 394 16
363 410 11
277 349 7
29 39 5
244 303 16
372 409 5
402 404 7
79 456 15
259 379 12
291 377 11
318 457 17
110 261 2
343 374 7
392 412 11
464 467 18
173 359 15
276 324 2
447 461 3
79 310 15
233 494 7
230 240 6
467 492 15
228 496 12
280 362 4
5 437 6
63 89 5
319 487 7
213 277 8
336 411 2
482 492 14
71 452 4
207 312 3
217 349 7
94 317 13
204 376 1
421 446 10
27 210 12
272 310 3
142 170 19
492 493 19
55 303 13
470 496 9
459 487 18
21 48 19
457 474 12
201 259 4
312 483 17
57 112 8
105 470 16
369 400 6
24 241 7
394 403 8
341 485 7
141 300 2
304 411 13
447 467 12
98 341 14
161 477 15
108 377 13
86 312 6
227 432 3
10 33 15
290 404 2
412 482 5
317 352 11
234 306 2
48 493 15
476 497 14
385 444 10
131 274 17
269 456 4
433 441 3
389 393 5
462 468 14
470 481 17
197 206 20
261 383 18
484 490 15
54 434 16
476 493 2
184 332 1
376 392 4
124 256 9
104 488 8
127 193 11
59 90 15
27 236 4
439 451 14
331 449 1
419 500 9
186 475 14
302 307 18
388 416 12
185 305 10
33 40 20
374 457 17
182 486 16
151 348 14
426 491 10
8 149 11
328 413 17
66 279 4
320 460 6
252 466 5
329 379 20
325 341 9
7 37 12
72 184 4
405 438 2
359 361 7
498 500 12
423 457 15
472 490 18
256 373 5
401 487 9
460 477 9
197 480 20
6 262 16
187 309 15
157 398 15
254 259 9
13 352 13
467 473 11
473 495 14
30 298 20
489 491 12
36 149 1
48 332 9
41 390 6
200 465 20
447 500 1
94 266 11
238 263 14
486 497 9
123 447 10
72 124 10
237 464 1
334 484 16
60 358 5
327 364 5
84 497 2
189 225 4
254 456 4
19 406 3
160 386 5
166 288 8
345 461 13
175 397 12
432 474 3
313 384 9
294 295 5
322 363 19
498 499 13
395 451 8
120 360 11
379 407 19
499 500 5
278 481 12
394 428 3
150 281 5
78 411 5
487 489 10
223 435 13
382 471 18
293 392 17
78 105 8
177 233 2
20 148 15
35 209 3
183 417 19
335 340 5
326 408 1
