86 93 2
45 70 5
28 80 13
30 74 20
98 100 4
91 95 9
24 92 4
65 86 19
48 90 16
9 46 14
33 38 17
49 72 19
44 50 19
38 46 5
69 100 12
28 35 15
49 83 3
24 83 11
43 52 5
72 94 9
52 60 11
98 100 8
22 98 11
67 87 9
42 52 12
54 89 11
9 98 18
73 78 4
60 64 16
92 100 14
92 99 7
75 88 7
96 99 8
80 93 11
96 99 10
85 91 18
45 84 4
78 86 6
27 56 9
49 70 7
88 89 10
83 87 16
24 25 11
93 98 4
51 60 11
28 41 9
16 54 4
54 55 4
43 88 3
26 74 5
78 86 19
3 67 6
13 75 9
62 71 6
73 81 6
60 93 10
40 55 14
59 81 6
28 67 3
28 51 14
20 83 4
33 88 11
33 64 13
84 100 17
84 100 19
15 57 9
37 86 14
62 100 14
96 100 19
30 83 11
44 86 9
71 86 9
67 82 20
73 85 20
8 61 14
33 91 14
36 40 8
72 87 3
4 67 11
6 33 1
17 77 8
44 52 18
14 62 10
68 75 15
30 55 9
70 81 6
66 95 14
82 99 6
24 68 15
22 65 19
89 93 18
88 95 4
88 100 12
1 45 5
44 85 2
21 71 3
38 87 3
89 98 13
2 17 13
81 97 4
