1698;4358;12;
3628;4280;8;
1341;4541;11;
4262;4479;11;
3180;3518;3;
3009;5000;14;
705;3862;6;
4895;4969;5;
1470;2890;18;
101;840;5;
1902;4747;10;
4341;4416;11;
2534;4239;9;
1266;3120;18;
2330;2602;10;
4735;4744;9;
2015;2933;12;
1540;2606;7;
3362;4676;19;
348;2790;17;
3149;4512;2;
20;1563;9;
1169;3840;16;
2486;3863;14;
3031;4280;7;
1160;4873;12;
3727;4569;17;
2338;3423;11;
3674;4426;17;
1702;3262;12;
2715;4115;17;
17;4998;8;
789;4264;1;
3006;4131;5;
4654;4926;16;
1856;3614;11;
1246;3122;13;
2342;3405;17;
2687;3121;18;
4669;4999;18;
753;4188;12;
4254;4782;14;
318;1836;11;
2130;2466;5;
1718;3328;18;
4677;4856;17;
3117;3992;13;
4392;4432;8;
3828;4562;13;
3894;4083;5;
3583;4851;11;
2946;3417;13;
583;4019;1;
4662;4694;11;
1123;4374;10;
4854;4875;4;
4672;4892;17;
4606;4763;18;
3277;4330;11;
2873;2974;11;
1255;3789;11;
1404;2999;4;
3761;4470;1;
2811;3632;1;
3866;4376;15;
3111;3283;11;
2693;4706;13;
3893;4243;9;
229;3093;17;
408;569;19;
2556;4303;10;
2728;3930;14;
1851;2687;5;
2520;2892;5;
2703;4311;17;
3285;3937;9;
2063;2639;15;
124;2981;7;
3614;4056;10;
4365;4911;14;
3519;4814;18;
3065;4728;10;
2680;4768;1;
2282;2540;12;
575;4738;18;
29;4037;17;
143;4204;6;
1320;3958;10;
4564;4660;20;
2674;3500;14;
137;2164;9;
641;3417;13;
3036;4899;15;
533;1909;9;
4186;4675;12;
906;4149;2;
736;4213;5;
3896;4929;8;
1863;4014;8;
918;2621;3;
4267;4687;17;
3295;3499;20;
4117;4849;19;
515;4785;11;
3991;4896;3;
1532;3804;8;
2606;3022;18;
4810;4895;7;
3711;3963;9;
1309;4157;10;
971;1565;13;
2319;2866;16;
4523;4992;13;
4383;4747;20;
593;2933;16;
3516;4630;7;
356;1126;10;
3281;3560;7;
1851;4598;4;
1093;2037;9;
2958;3754;19;
3130;4480;20;
3178;4535;12;
3601;3686;10;
1692;1825;14;
37;1310;13;
2914;3115;14;
1731;4604;14;
650;1688;14;
4925;4959;12;
4253;4940;17;
4415;4991;12;
516;4440;13;
190;3143;8;
1296;2892;20;
2185;3746;14;
2828;4122;20;
874;2971;9;
3265;4577;5;
1822;2720;5;
2596;2849;13;
4360;4441;8;
2259;4956;17;
1828;3345;10;
3602;4310;10;
3570;4184;17;
1055;3206;2;
1936;4362;18;
2668;3731;20;
4725;4775;19;
2717;4116;17;
4162;4894;6;
4932;4958;3;
872;4655;12;
4442;4738;6;
3980;4472;4;
3590;3758;2;
4450;4943;18;
2667;4644;20;
719;3422;19;
