3935 4161 11
4829 4896 3
2090 3800 9
3331 3576 9
2352 3682 19
3163 4569 20
1850 4844 1
3008 4481 8
4952 4962 11
1291 1780 13
938 4950 19
304 4328 15
3652 3931 2
3326 4288 1
2316 4331 7
1957 2833 2
876 4230 16
4510 4587 7
1299 1785 8
4390 4438 1
67 4573 9
1430 3025 3
4172 4724 18
3414 4550 19
1541 2785 13
2159 4948 19
285 4919 8
1043 4861 6
1904 4381 8
4653 4792 3
3450 4806 19
4381 4602 8
53 1899 7
4898 4902 15
3240 3359 5
3102 3158 12
1717 4234 16
3224 4153 16
4787 4920 11
793 1021 12
570 2540 4
2547 4419 19
1180 1789 15
4011 4901 6
1481 1883 10
3708 3927 18
2056 4513 2
3262 4386 13
2849 3384 18
1165 4259 18
3015 4588 8
532 4557 12
1295 4394 1
1326 1546 4
740 2459 17
235 2115 3
4340 4900 12
547 4541 6
1293 1608 2
2255 4553 12
647 843 7
4404 4477 18
4361 4730 14
1838 3812 16
4804 4946 1
2500 3656 7
1235 1960 15
642 2757 8
2659 2892 13
3696 4172 1
3988 4641 2
3445 4733 16
778 831 7
3771 4480 1
2518 4660 16
2240 3734 18
3329 4112 1
4347 4386 3
4002 4809 4
2256 2648 9
145 4474 5
3978 4474 9
795 4125 19
1495 4511 18
3072 3887 10
2695 4892 10
4724 4726 18
4599 4986 4
72 2584 16
3443 3925 11
2530 4279 5
4219 4251 18
1149 4502 8
938 2732 13
2663 4793 1
3202 3844 2
4895 4994 14
1341 3686 20
3325 3350 18
4925 4984 16
4721 4738 5
2064 4232 2
4081 4406 6
1748 3709 2
4893 4950 6
4955 4990 8
555 2526 11
4096 4562 2
3606 4784 7
4349 4788 12
2387 3991 13
666 4125 7
4113 4432 10
4956 4968 17
3497 4336 5
3032 4688 7
4735 4874 12
4143 4433 2
4161 4758 11
3285 4207 18
2230 3264 3
2683 3117 3
3454 4270 2
1943 4812 9
3563 4540 20
3785 4490 16
878 2723 1
4201 4402 8
2826 2828 18
3426 4230 6
2547 2681 3
3802 4358 16
3756 4594 12
258 895 18
4225 4806 12
2127 3086 16
1526 1540 18
392 4814 15
1793 2611 12
829 3347 8
4882 4989 5
4144 4815 17
681 821 9
3785 3956 9
4151 4316 5
3947 4848 17
3495 3705 14
1007 2068 2
843 3195 4
4045 4517 7
3477 4539 7
4395 4767 8
2369 4832 15
3600 3738 6
628 3640 10
3626 4024 16
516 1971 6
2416 3433 12
4572 4809 2
4690 4759 1
4120 4621 13
4558 4980 19
4863 4930 20
4873 4915 15
2487 4971 14
657 3404 3
34 1815 8
564 2236 19
1946 4013 5
4527 4829 18
137 580 15
4197 4705 6
3909 4640 10
4781 4897 17
3360 3928 2
2330 4534 13
528 3521 11
4934 4999 1
936 3300 15
3199 4369 10
4488 4950 1
1702 2930 15
2704 3372 4
2029 2348 20
344 1380 18
4123 4558 8
4772 4878 2
4270 4766 10
3536 4413 12
2744 4395 3
635 3906 17
3313 4594 7
790 2320 9
4965 4969 18
2669 4802 18
3101 3293 9
2978 3025 11
2335 4833 4
60 4137 10
1888 2040 17
491 2576 17
3513 3832 18
3858 4898 7
2437 3009 7
4396 4846 14
2788 4270 14
3227 4085 8
1724 4957 9
622 1205 16
3539 4111 13
4248 4825 16
3812 4277 10
4503 4549 19
955 2028 4
450 4391 13
1973 3139 3
3068 3639 3
1204 2433 10
1640 4521 6
4401 4454 17
513 3790 8
865 3341 4
4472 4706 13
1957 3609 9
4334 4982 13
1591 4648 5
3228 4697 2
4883 4960 13
905 916 18
825 3845 5
2061 4700 1
3563 4551 7
3433 3773 10
3170 4689 5
2134 4376 19
1249 4174 14
773 3845 2
1566 2939 14
1811 3940 19
3266 3461 18
1636 4967 17
1956 3240 5
4571 4648 11
2218 4995 11
4071 4768 11
3720 4628 9
868 4661 19
935 2082 15
2372 3319 2
507 3852 1
2609 3474 18
2775 4065 4
3265 4274 7
4651 4690 5
3466 4617 18
2097 2305 14
3648 3979 9
4448 4663 16
859 3339 15
3845 3973 14
1651 2092 4
1081 2672 10
4687 4873 11
3974 4255 11
738 4609 10
2708 3017 1
847 1718 14
3023 3463 2
989 1183 1
731 3252 14
1229 3354 20
2723 3382 2
4510 4739 11
1939 3914 3
2640 4376 2
99 513 4
2096 2364 6
978 1045 15
3598 4952 12
704 4858 1
4603 4952 10
755 2927 8
1724 3133 7
3366 4795 9
3218 4707 11
836 3522 6
554 3613 12
4563 4900 1
558 1740 3
1345 2948 20
4266 4273 5
4871 4929 5
3381 3439 10
1919 3882 3
4262 4904 7
1274 1476 10
4035 4307 11
3390 3633 18
4817 4845 7
4206 4599 4
2971 4482 2
3360 3862 5
2817 4448 18
3159 4985 20
2899 4415 6
3893 4123 18
3762 4678 8
1325 3402 7
942 3644 2
1696 1959 11
2838 3509 11
3822 4344 10
3635 4554 11
415 1544 12
480 2998 4
2146 4440 19
3328 4790 7
1770 2089 12
1869 2649 7
942 1090 8
1694 3593 1
2953 4707 20
3376 4014 9
830 2370 15
399 1751 17
1865 3047 3
1737 2732 20
2106 4744 17
815 1511 12
3355 4087 5
1847 3209 9
1348 4822 20
1956 2973 6
3192 4739 14
1845 3529 12
4166 4911 13
4685 4989 17
4688 4709 4
3375 3652 7
2251 2555 1
3878 3999 20
269 3260 13
1597 3599 15
4635 4977 17
4328 4889 8
995 4993 19
938 3943 9
2701 4569 2
2827 3118 3
4931 4945 10
3430 3699 7
4716 4737 6
4702 4795 20
3407 4970 13
3231 3394 17
454 3350 3
2802 3966 15
506 2630 7
3044 4249 6
2215 3808 20
2784 3849 1
3179 3402 9
3568 4966 15
4522 4634 15
4511 4957 10
71 2272 5
4610 4946 13
2307 2749 15
4389 4493 13
298 1817 12
114 3895 5
2640 2910 3
3607 4283 19
1804 3310 16
223 741 9
4390 4859 5
2801 3354 3
502 4479 16
403 1032 2
1678 2997 6
2330 4922 16
4766 4967 15
1671 3661 13
3169 4496 4
2281 4202 6
2073 3662 16
2387 3630 15
738 4825 18
1092 3071 16
329 2406 13
1692 2971 7
104 2526 7
2794 3636 6
1752 2423 12
2738 3208 1
470 4010 8
4172 4316 4
2040 3034 10
4168 4245 4
362 1079 17
1022 4559 18
1244 2435 2
1924 3755 20
3112 3189 3
2430 3727 20
240 921 3
2516 3250 6
3229 4288 12
2042 2114 16
23 95 7
4294 4413 9
4371 4906 15
3186 4107 3
348 1293 1
1726 2470 10
4149 4411 10
4152 4270 10
1839 4601 17
2418 4192 9
3558 4227 5
4346 4646 3
850 1480 18
1222 4499 15
3027 4253 4
1942 4829 20
919 3657 6
1379 3434 10
1791 3664 10
3974 4346 20
2593 2672 1
4249 4398 13
4266 4413 3
113 546 9
3614 3660 5
1391 4394 10
4862 4864 9
636 1856 18
1298 2847 5
975 2701 12
4264 4766 4
1765 1815 3
2412 4686 12
1741 2248 18
1599 2519 7
2007 4861 12
