90041 96863 17
93982 94296 13
74801 88079 18
67481 72140 4
97764 99835 4
87136 97630 18
92403 99916 10
16601 63686 3
88528 99639 10
28427 70403 5
59017 61183 4
44939 92750 2
49935 80883 13
90955 92481 16
419 10130 16
23404 84627 3
19240 60410 6
19477 30452 9
26501 35098 7
553 34328 20
40150 61996 11
4533 40520 4
24259 40111 13
51529 82880 14
75762 98386 8
34841 58643 10
87628 87694 6
73350 99942 17
31352 80279 9
58033 90253 10
63382 83775 10
17993 78094 19
47527 60590 5
41845 85498 7
73002 99925 14
37544 82874 13
70260 86759 3
84159 93923 15
42003 58739 5
18169 35092 13
61933 99365 4
82752 96975 5
16978 37774 17
3605 63719 3
51322 53478 4
27569 29376 11
31498 55171 8
50200 57880 4
22290 78718 9
60297 92375 14
14535 95310 14
28545 53576 12
61427 70048 9
21880 69098 7
24254 37953 3
94982 99524 19
68223 84818 17
92003 96471 19
86261 98308 19
677 40063 17
35576 69638 17
54483 54778 9
40564 60286 20
16313 70691 4
54727 95704 4
83066 83225 19
9051 37659 12
44032 64957 8
84802 93733 10
10211 63711 13
89707 93344 15
95605 97280 6
1507 67226 3
44004 53182 15
81259 82222 20
76107 81977 17
24988 61855 8
36253 42189 7
37430 68137 4
58911 65801 13
55336 56652 20
47428 55216 13
11091 87687 19
15409 44932 5
61686 64573 18
30183 79653 18
50369 83734 15
11138 30212 13
28540 94767 10
3613 22152 13
51212 63321 12
67656 89354 11
2935 67432 13
26153 28129 15
69639 75804 11
85931 87584 19
22184 32910 5
91454 95583 3
56334 82626 2
98039 98787 19
16134 50104 17
98096 99212 15
72088 98172 9
83586 98692 15
40927 71884 11
52944 68569 11
8428 65986 18
36265 97552 10
84828 92288 7
19090 99292 8
18043 89981 4
26217 84909 14
2436 84323 8
40296 47908 12
54102 62062 19
48262 64758 6
89601 97529 7
25219 80172 8
32471 47654 9
95290 97743 15
86694 96386 10
57990 91325 12
96110 98718 13
23446 39098 1
4082 16456 14
65826 88045 8
7282 75271 13
7882 50679 11
36278 93677 10
65422 94338 4
30142 46366 10
55754 69741 19
22310 66489 19
61866 95631 2
79464 85188 7
69170 79147 15
87054 96875 15
86756 89338 12
63150 83181 11
79610 82950 7
28532 89331 7
10660 52080 3
8233 73482 17
63797 83486 1
44429 89609 11
16028 69356 20
44138 96219 8
97914 98052 17
43048 71995 10
19478 22286 10
16789 89175 12
56950 60097 16
7668 69284 1
11690 85835 2
87216 93858 5
50632 86865 5
11936 58557 1
20972 40701 5
68459 95970 5
76832 95530 19
10115 88380 9
70211 85167 9
80433 86560 19
90990 93316 18
18187 53039 9
65504 77721 3
43589 90140 7
92268 93359 3
10570 92787 15
